author_id,name,last,fore,initials,affiliations,is_industry_affiliated,industry_orgs,paper_count
338951f601fd,"Kim, Hyoung-Geun",Kim,Hyoung-Geun,HG,"Department of Oriental Medicinal Biotechnology and Graduate School of Biotechnology, Kyung Hee University, Yongin 17104, Korea.",False,,1
c32ccc9815c0,"Jang, Eun Young",Jang,Eun Young,EY,"Pharmacology and Drug Abuse Research Group, Korea Institute of Toxicology, Daejeon 34114, Korea.",False,,1
612a660d058d,"Kim, Oc-Hee",Kim,Oc-Hee,OH,"Pharmacology and Drug Abuse Research Group, Korea Institute of Toxicology, Daejeon 34114, Korea.",False,,1
c6d2e1ade03b,"Lee, Young-Seob",Lee,Young-Seob,YS,"Department of Herbal Crop Research, National Institute of Horticultural and Herbal Science, RDA, Eumseong 27709, Korea.",False,,1
2d3ea49db146,"Seo, Joung-Wook",Seo,Joung-Wook,JW,"Pharmacology and Drug Abuse Research Group, Korea Institute of Toxicology, Daejeon 34114, Korea.",False,,1
c85b4e6855d3,"Lee, Dae Young",Lee,Dae Young,DY,"Department of Herbal Crop Research, National Institute of Horticultural and Herbal Science, RDA, Eumseong 27709, Korea.",False,,1
6ea153a0238e,"Rashid, Mariam",Rashid,Mariam,M,"Rutgers Center for Tobacco Studies, Rutgers Biomedical and Health Sciences, Rutgers University, New Brunswick, NJ 08901, USA.",False,,1
c897fb445a16,"Greene, Kathryn L",Greene,Kathryn L,KL,"Department of Communication, Rutgers University, New Brunswick, NJ 08901, USA.",False,,1
8bb308a3dc69,"Lee, Cheol Min",Lee,Cheol Min,CM,"Department of Family Medicine, Healthcare System Gangnam Center, Seoul National University Hospital, Seoul, Korea.",False,,1
cad25ad66351,"Sánchez-Romero, Luz María",Sánchez-Romero,Luz María,LM,"Lombardi Comprehensive Cancer Center, Georgetown University, Washington, DC, USA.; Instructor, Cancer Prevention and Control, Lombardi Comprehensive Cancer Center, Georgetown University.",False,,2
be1626e3c3bf,"Travis, Nargiz",Travis,Nargiz,N,"Lombardi Comprehensive Cancer Center, Georgetown University, Washington, DC, USA.; Lombardi Comprehensive Cancer Center, Georgetown University, Washington, DC 20057, USA.; Lombardi Comprehensive Cancer Center, Georgetown University, Washington, D.C., USA.; Lombardi Comprehensive Cancer Center, Georgetown Medical University, Washington, DC, USA.",False,,6
1c3b45068acc,"Stanley, James",Stanley,James,J,"Department of Public Health, University of Otago, Wellington 6023, New Zealand.",False,,1
699c8fd46b52,"Waa, Andrew M",Waa,Andrew M,AM,"Department of Public Health, University of Otago, Wellington 6023, New Zealand.",False,,1
86dd13d7d370,"White, Maddie",White,Maddie,M,"Department of Public Health, University of Otago, Wellington 6023, New Zealand.",False,,1
73f61b842c4e,"Ren, Rongqin",Ren,Rongqin,R,"Department of Pathology, Ohio State University Wexner Medical Center, Columbus, OH, United States.",False,,1
cb376de98eba,"Shilo, Konstantin",Shilo,Konstantin,K,"Department of Pathology, Ohio State University Wexner Medical Center, Columbus, OH, United States.",False,,1
bb97a9f40f0c,"Kahnert, Sarah",Kahnert,Sarah,S,"Cancer Prevention Unit & WHO Collaborating Centre for Tobacco Control, German Cancer Research Center (DKFZ), Heidelberg, Germany.; Medical Faculty, Heidelberg University, Heidelberg, Germany.",False,,1
3648bf835635,"Balmford, James",Balmford,James,J,"Institute of Medical Biometry and Statistics, Faculty of Medicine and Medical Center, University of Freiburg, Freiburg im Breisgau, Germany.",False,,1
d5c8640f1542,"Kyriakos, Christina N",Kyriakos,Christina N,CN,"European Network for Smoking and Tobacco Prevention (ENSP), Brussels, Belgium.; School of Medicine, University of Crete, Heraklion, Greece.",False,,1
d5679f03cf2f,"Demjén, Tibor",Demjén,Tibor,T,"Smoking or Health Hungarian Foundation, Budapest, Hungary.",False,,1
95f600a28cb0,"Fernández, Esteve",Fernández,Esteve,E,"Department of Cancer Epidemiology and Prevention, Catalan Institute of Oncology (ICO), Barcelona, Spain.; Tobacco Control Unit, Bellvitge Biomedical Research Institute (IDIBELL), Barcelona, Spain.; School of Medicine and Health Sciences, University of Barcelona (UB), Barcelona, Spain.; Consortium for Biomedical Research in Respiratory Diseases (CIBER of Respiratory Diseases, CIBERES), Madrid, Spain.; Tobacco Control Research Group, Epidemiology and Public Health Programme, Institut d'Investigació Biomèdica de Bellvitge (IDIBELL), L'Hospitalet de Llobregat, Spain.",False,,4
fc7d78cd6f1d,"Katsaounou, Paraskevi A",Katsaounou,Paraskevi A,PA,"First ICU Evaggelismos Hospital Athens, National and Kapodistrian University of Athens, Athens, Greece.; European Respiratory Society, Lausanne, Switzerland.",False,,1
b174f0eefcf1,"Trofor, Antigona C",Trofor,Antigona C,AC,"University of Medicine and Pharmacy 'Grigore T. Popa', Iasi, Romania.; Aer Pur Romania, Bucharest, Romania.",False,,1
af9f216972aa,"Przewoźniak, Krzysztof",Przewoźniak,Krzysztof,K,"Health Promotion Foundation, Warsaw, Poland.; Maria Sklodowska-Curie National Research Institute of Oncology, Warsaw, Poland.; Collegium Civitas, Warsaw, Poland.",False,,1
200a5f118ad6,"Zatoński, Witold A",Zatoński,Witold A,WA,"Health Promotion Foundation, Warsaw, Poland.; European Observatory of Health Inequalities, President Stanisław Wojciechowski State University of Applied Sciences, Kalisz, Poland.",False,,1
6ab5ca484ee9,"Mons, Ute",Mons,Ute,U,"Cancer Prevention Unit & WHO Collaborating Centre for Tobacco Control, German Cancer Research Center (DKFZ), Heidelberg, Germany.; Cancer Prevention Unit, Heidelberg, Germany.; Faculty of Medicine, University of Cologne and University Hospital Cologne, Cologne, Germany.",False,,2
1e0be16db948,"Sweanor, David T",Sweanor,David T,DT,"Faculty of Law, and The Centre for Health Law, Policy and Ethics, University of Ottawa, Toronto, Canada.; Faculty of Law, University of Ottawa, Ottawa, ON K1N 6N5, Canada.; Faculty of Law, University of Ottawa, Canada.; Chair of the Advisory Board, Centre for Health Law, Policy & Ethics, University of Ottawa, Adjunct Professor, Faculty of Law, University of Ottawa, Ottawa, Canada.; Centre for Health Law, Policy & Ethics, University of Ottawa, Ottawa, ON K1N 6N5, Canada.",False,,6
68064cbcdfd3,"Fry, John S",Fry,John S,JS,"RoeLee Statistics Ltd, Sutton, Surrey, SM2 5DA, UK.; RoeLee Statistics Ltd, 17 Cedar Road, Sutton, SM2 5DA, Surrey, UK.",False,,2
84ce1aac1354,"Wang, Lijun",Wang,Lijun,L,"School of Public Health, University of Hong Kong, 7 Sassoon Road, Pokfulam, Hong Kong, P. R. China.",False,,1
2b4de0f0aca9,"Chen, Jianjiu",Chen,Jianjiu,J,"School of Public Health, University of Hong Kong, 7 Sassoon Road, Pokfulam, Hong Kong, P. R. China.",False,,1
35ab6ae60f1c,"Ho, Sai Yin",Ho,Sai Yin,SY,"School of Public Health, University of Hong Kong, 7 Sassoon Road, Pokfulam, Hong Kong, P. R. China. syho@hku.hk.",False,,1
838e8bb1c1ca,"Leung, Lok Tung",Leung,Lok Tung,LT,"School of Public Health, University of Hong Kong, 7 Sassoon Road, Pokfulam, Hong Kong, P. R. China.",False,,1
3ff0ce20cf92,"Graham, Amanda L",Graham,Amanda L,AL,"Innovations Center (Dr Graham, Dr Amato, Ms Jacobs), Truth Initiative, Washington, DC; Mayo Clinic College of Medicine and Science, Rochester, Minnesota (Dr Graham, Dr Amato); Schroeder Institute (Dr Romberg, Dr Diaz, Ms Rahman, Dr Schillo), Truth Initiative, Washington, DC; and College of Global Public Health, New York University, New York, New York (Dr Romberg).",False,,1
7ebd15b952e4,"Amato, Michael S",Amato,Michael S,MS,,False,,1
f9ed52c6074d,"Jacobs, Megan A",Jacobs,Megan A,MA,,False,,1
9b7bcf3ab58f,"Romberg, Alexa R",Romberg,Alexa R,AR,,False,,1
2b5bc9d3a33e,"Diaz, Megan C",Diaz,Megan C,MC,"Schroeder Institute at Truth Initiative, Washington, DC, USA.; Truth Initiative Schroeder Institute, Washington, DC, USA.; Schroeder Institute, Truth Initiative, Washington, DC, USA mdiaz@truthinitiative.org.",False,,4
d7b20ca0e9ce,"Rahman, Basmah",Rahman,Basmah,B,"Truth Initiative Schroeder Institute, Washington, DC.; Schroeder Institute, Truth Initiative, Washington, DC, USA.; Evidence Synthesis Program, U.S. Department of Veteran Affairs, Washington, DC, USA.",False,,5
787bc91fe5a9,"Ayo-Yusuf, O A",Ayo-Yusuf,O A,OA,"Africa Centre for Tobacco Industry Monitoring and Policy Research, Sefako Makgatho Health Sciences University, Pretoria, South Africa. lekan.ayo-yusuf@smu.ac.za.",False,,1
181b9efc485e,"Omole, O B",Omole,O B,OB,,False,,1
59d978c97fea,"Benmarhnia, Tarik",Benmarhnia,Tarik,T,"Moores Cancer Center, University of California San Diego, San Diego, California, United States of America.; Department of Family Medicine and Public Health, University of California San Diego, San Diego, California, United States of America.",False,,1
59f458ae745a,"Chen, Ruifeng",Chen,Ruifeng,R,"Department of Family Medicine and Public Health, University of California San Diego, San Diego, California, United States of America.",False,,1
55460cafb06d,"White, Martha",White,Martha,M,"Moores Cancer Center, University of California San Diego, San Diego, California, United States of America.; Cancer Prevention & Control Program, Moores Cancer Center University of California, San Diego, United States; Department of Family Medicine and Public Health, University of California, San Diego, United States.; Cancer Prevention and Control Program, Moores Cancer Center University of California, San Diego, CA, USA.; Department of Family Medicine and Public Health, University of California, San Diego, CA, USA.",False,,3
db04a99ff32f,"Blanco, Carlos",Blanco,Carlos,C,"National Institute on Drug Abuse, National Institutes of Health, Bethesda, Maryland, United States of America.; National Institute on Drug Abuse, National Institutes of Health, Bethesda, Maryland.; National Institute on Drug Abuse, National Institutes of Health, Bethesda, MD, USA.; National Institute on Drug Abuse, National Institutes of Health, Bethesda, MS 20892, USA.",False,,4
440be2dfcf2a,"Henrie, James",Henrie,James,J,"Office of Science, Center for Tobacco Products, U.S. Food and Drug Administration, Silver Spring, Maryland, United States of America.",False,,1
73e3578350e3,"Kealey, Sheila",Kealey,Sheila,S,"Moores Cancer Center, University of California San Diego, San Diego, California, United States of America.",False,,1
5ad0cc6b092b,"Limpert, Jean",Limpert,Jean,J,"Office of Science, Center for Tobacco Products, U.S. Food and Drug Administration, Silver Spring, Maryland, United States of America.",False,,1
41229931deee,"Taylor, Ethel",Taylor,Ethel,E,"Office of Science, Center for Tobacco Products, U.S. Food and Drug Administration, Silver Spring, Maryland, United States of America.",False,,1
fc1da4ca0e53,"Gardner, Lisa D",Gardner,Lisa D,LD,"Office of Science, Center for Tobacco Products, U.S. Food and Drug Administration, Silver Spring, Maryland, United States of America.; Office of Science, Center for Tobacco Products, US Food and Drug Administration, Silver Spring, MD 20993, USA.; Center for Tobacco Products, Food and Drug Administration, Silver Spring, MD, USA.",False,,3
efe46bc05f86,"Messer, Karen",Messer,Karen,K,"Moores Cancer Center, University of California San Diego, San Diego, California, United States of America.; Department of Family Medicine and Public Health, University of California San Diego, San Diego, California, United States of America.",False,,1
85e6c6c6d495,"Guindon, G Emmanuel",Guindon,G Emmanuel,GE,"Centre for Health Economics and Policy Analysis, McMaster University, Hamilton, ON, Canada; Department of Health Research Methods, Evidence, and Impact (HEI), McMaster University, Hamilton, ON, Canada; Department of Economics, McMaster University, Hamilton, ON, Canada. Electronic address: emmanuel.guindon@mcmaster.ca.",False,,1
c088ec280c16,"Fatima, Tooba",Fatima,Tooba,T,"Centre for Health Economics and Policy Analysis, McMaster University, Hamilton, ON, Canada; Department of Health Research Methods, Evidence, and Impact (HEI), McMaster University, Hamilton, ON, Canada.",False,,1
cce699583d63,"Abbat, Bipandeep",Abbat,Bipandeep,B,"Centre for Health Economics and Policy Analysis, McMaster University, Hamilton, ON, Canada.",False,,1
6b50ebe6eb6f,"Bhons, Prabhnoor",Bhons,Prabhnoor,P,"Centre for Health Economics and Policy Analysis, McMaster University, Hamilton, ON, Canada.",False,,1
a9accf7c5511,"Garasia, Sophiya",Garasia,Sophiya,S,"Centre for Health Economics and Policy Analysis, McMaster University, Hamilton, ON, Canada; Department of Health Research Methods, Evidence, and Impact (HEI), McMaster University, Hamilton, ON, Canada.",False,,1
58395e79d2d1,"Chau, Cindy",Chau,Cindy,C,"Stanford Research into the Impact of Tobacco Advertising, Stanford University, Stanford, California, USA.",False,,1
253b83cfeb00,"Henderson, Jeffrey A",Henderson,Jeffrey A,JA,"Black Hills Center for American Indian Health, Rapid City, South Dakota. jhenderson@bhcaih.org.",False,,1
fc73a1e20e12,"Buchwald, Dedra S",Buchwald,Dedra S,DS,"Elson S. Floyd College of Medicine, Washington State University, Seattle, Washington.",False,,1
ff9e34b7f078,"Howard, Barbara V",Howard,Barbara V,BV,"MedStar Health Research Institute, Hyattsville, Maryland.; The Georgetown-Howard Universities Center for Clinical and Translational Sciences, Washington, District of Columbia.",False,,1
03bfec805df0,"Henderson, Patricia Nez",Henderson,Patricia Nez,PN,"Black Hills Center for American Indian Health, Rapid City, South Dakota.; Navajo Nation (Diné), Black Hills Center for American Indian Health, PO Box 2064, Rapid City, SD 57709, United States.; Black Hills Center for American Indian Health, Rapid City, South Dakota, USA.",False,,3
1ad89c1e39cc,"Li, Yafang",Li,Yafang,Y,"Baylor College of Medicine, Institute for Clinical and Translational Research, Houston, Texas.",False,,1
a402afb46973,"Amos, Christopher I",Amos,Christopher I,CI,"Baylor College of Medicine, Institute for Clinical and Translational Research, Houston, Texas.",False,,1
69fcc939cb98,"Gorlova, Olga Y",Gorlova,Olga Y,OY,,False,,1
f4a5a99315a8,"Kanniah, Guna",Kanniah,Guna,G,"Mental Health and Addictions Services, Waikato Hospital, New Zealand.",False,,1
e1ce86a8bd92,"Kumar, Shailesh",Kumar,Shailesh,S,"Midland Regional Forensic Psychiatric Service, New Zealand.; University of Auckland, New Zealand.",False,,1
3352f7673704,"Prasad, Soumil",Prasad,Soumil,S,"Boston College, USA.",False,,1
55b112bccae9,"Steptoe, Andrew",Steptoe,Andrew,A,"Department of Behavioural Science and Health, University College London, London, UK.",False,,1
c26238ed9b57,"Fancourt, Daisy",Fancourt,Daisy,D,"Department of Behavioural Science and Health, University College London, London, UK.",False,,1
2ea84092c9bb,"Butler, Eboneé N",Butler,Eboneé N,EN,"Department of Epidemiology, Gillings School of Global Public Health, University of North Carolina, Chapel Hill, NC 27599 USA.",False,,1
33a8a1cb063c,"Blanton, Hart",Blanton,Hart,H,"Department of Communication, Texas A&M University, College Station, TX 77843, USA.",False,,1
1d878836833c,"Barnoya, Joaquin",Barnoya,Joaquin,J,"Departamento de Investigacion, Unidad de Cirugia Cardiovascular, Guatemala, Guatemala jbarnoya@post.harvard.edu.; Research Department, Integra Cancer Institute, Guatemala, Guatemala.; Departamento de Investigacion, Unidad de Cirugia Cardiovascular, Guatemala, Guatemala.; Departamento de Ciencias de la Salud, Vicerrectoría de Investigación y Proyección, Rafael Landívar University, Guatemala City, Guatemala.; Unidad de Cirugía Cardiovascular de Guatemala, Guatemala City, Guatemala.",False,,4
c37baa2110dc,"Monzon, Diego",Monzon,Diego,D,"Departamento de Investigacion, Unidad de Cirugia Cardiovascular, Guatemala, Guatemala.",False,,1
876c2205ae95,"Pinetta, Jose",Pinetta,Jose,J,"Departamento de Investigacion, Unidad de Cirugia Cardiovascular, Guatemala, Guatemala.",False,,1
9edb6cce574a,"Grilo, Graziele",Grilo,Graziele,G,"Institute for Global Tobacco Control, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, USA.",False,,1
bfee5c313f85,"Giberson, Jeremy",Giberson,Jeremy,J,"Clinical Pharmacology Research Program, Division of Cardiology, Department of Medicine, University of California, San Francisco, CA, United States.; Research Program in Clinical Pharmacology, Division of Cardiology, Department of Medicine, University of California, San Francisco, CA, USA.",False,,2
fe3fad439073,"Lavacchi, Daniele",Lavacchi,Daniele,D,"School of Human Health Sciences, University of Florence, Florence, Italy.",False,,1
cebaff5a7ec3,"Roviello, Giandomenico",Roviello,Giandomenico,G,"Department of Health Sciences, University of Florence, Florence, Italy.",False,,1
8d86c91a6ed4,"Rodriquenz, Maria Grazia",Rodriquenz,Maria Grazia,MG,"Division of Medical Oncology, Department of Onco-Hematology, IRCCS-CROB, Referral Cancer Center of Basilicata, Rionero, Vulture, PZ, Italy.",False,,1
5be27c66c092,"Yin, Runsheng",Yin,Runsheng,R,"State Key Laboratory of Ore Deposit Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang 55081, China.",False,,1
d8809a7b5105,"Lin, Yechun",Lin,Yechun,Y,"Guizhou Academy of Tobacco Science, Guiyang 550081, China.",False,,1
6e2a9aa03770,"Wang, Anping",Wang,Anping,A,"Key Laboratory for Information System of Mountainous Area and Protection of Ecological, Environment of Guizhou Province, Guizhou Normal University, Guiyang, Guizhou 550025, China.",False,,1
63d2b8e29911,"Gao, Weichang",Gao,Weichang,W,"Guizhou Academy of Tobacco Science, Guiyang 550081, China. Electronic address: gzyksg@163.com.",False,,1
8601fad36ffc,"Wang, Feng",Wang,Feng,F,"Guizhou Academy of Tobacco Science, Guiyang 550081, China. Electronic address: yancaowangfeng@163.com.; Upland Flue-cured Tobacco Quality and Ecology Key Laboratory, China National Tobacco Corporation (CNTC), Guizhou Academy of Tobacco Science, Guiyang, China.",False,,2
91619c28e076,"Fairman, Robert T",Fairman,Robert T,RT,"School of Public Health, Georgia State University, P.O. Box 3995, Atlanta, GA 30302, USA.; School of Public Health, Georgia State University, Atlanta, GA, 30302, United States.; Wellstar Health System Inc, Marietta, Georgia, USA robert.fairman@wellstar.org.",False,,3
c3f6e16e47a8,"Akani, Bangaman",Akani,Bangaman,B,"School of Public Health, Georgia State University, P.O. Box 3995, Atlanta, GA 30302, USA; Department of Public Health, Felix Houphouet-Boigny University, BPV 14 Abidjan, Cote d'Ivoire.",False,,1
8e21ac95e0c3,"Dixon, Kristin",Dixon,Kristin,K,"Fulton County Board of Health, 265 Boulevard, NE, Atlanta, GA 30312, USA.",False,,1
e76253602821,"Lee, Taewoo",Lee,Taewoo,T,"Department of Environment and Energy, Sejong University, Seoul 05006, Republic of Korea.",False,,1
cfe29f30510e,"Jung, Sungyup",Jung,Sungyup,S,"Department of Environment and Energy, Sejong University, Seoul 05006, Republic of Korea.",False,,1
1123fe57a53a,"Lin, Kun-Yi Andrew",Lin,Kun-Yi Andrew,KA,"Department of Environmental Engineering & Innovation and Development Center of Sustainable Agriculture & Research Center of Sustainable Energy and Nanotechnology, National Chung Hsing University, 250 Kuo-Kuang Road, Taichung, Taiwan.",False,,1
789bbb76356f,"Tsang, Yiu Fai",Tsang,Yiu Fai,YF,"Department of Science and Environmental Studies, The Education University of Hong Kong, Tai Po, New Territories 999077, Hong Kong.",False,,1
f502fd1ec9b9,"Kwon, Eilhann E",Kwon,Eilhann E,EE,"Department of Environment and Energy, Sejong University, Seoul 05006, Republic of Korea. Electronic address: ekwon74@sejong.ac.kr.",False,,1
3ccac6850ae1,"Kamiński, Mikołaj",Kamiński,Mikołaj,M,"Department of the Treatment of Obesity and Metabolic Disorders, and of Clinical Dietetics, Poznań University of Medical Sciences, Poznań, Poland.",False,,1
d4fcb6c1a834,"Muth, Agnieszka",Muth,Agnieszka,A,"Faculty of Medicine I, Poznan University of Medical Sciences, Poznan, Poland.",False,,1
fb7c51e14492,"Bogdański, Paweł",Bogdański,Paweł,P,"Department of the Treatment of Obesity and Metabolic Disorders, and of Clinical Dietetics, Poznań University of Medical Sciences, Poznań, Poland.",False,,1
88413e219295,"Huang, Zhongnan",Huang,Zhongnan,Z,"Higher Educational Key Laboratory for Nano Biomedical Technology of Fujian Province, Department of Pharmaceutical Analysis, Fujian Medical University, Fuzhou 350004, China.",False,,1
4c559e54a2e1,"Li, Zhenglian",Li,Zhenglian,Z,"Higher Educational Key Laboratory for Nano Biomedical Technology of Fujian Province, Department of Pharmaceutical Analysis, Fujian Medical University, Fuzhou 350004, China.",False,,1
ebbbcb1fa36e,"Xu, Luyao",Xu,Luyao,L,"Higher Educational Key Laboratory for Nano Biomedical Technology of Fujian Province, Department of Pharmaceutical Analysis, Fujian Medical University, Fuzhou 350004, China.",False,,1
aabc1a4802e1,"Wei, Chaoguo",Wei,Chaoguo,C,"Higher Educational Key Laboratory for Nano Biomedical Technology of Fujian Province, Department of Pharmaceutical Analysis, Fujian Medical University, Fuzhou 350004, China.",False,,1
7673681484a7,"Zhu, Chenting",Zhu,Chenting,C,"Higher Educational Key Laboratory for Nano Biomedical Technology of Fujian Province, Department of Pharmaceutical Analysis, Fujian Medical University, Fuzhou 350004, China.",False,,1
fde84c7d1217,"Deng, Haohua",Deng,Haohua,H,"Higher Educational Key Laboratory for Nano Biomedical Technology of Fujian Province, Department of Pharmaceutical Analysis, Fujian Medical University, Fuzhou 350004, China.",False,,1
615345cabb55,"Peng, Huaping",Peng,Huaping,H,"Higher Educational Key Laboratory for Nano Biomedical Technology of Fujian Province, Department of Pharmaceutical Analysis, Fujian Medical University, Fuzhou 350004, China.",False,,1
eb2f635fd9d7,"Xia, Xinghua",Xia,Xinghua,X,"State Key Laboratory of Analytical Chemistry for Life Science and Collaborative Innovation Center of Chemistry for Life Sciences, School of Chemistry and Chemical Engineering, Nanjing University, Nanjing 210093, China.",False,,1
de00077854ed,"Chen, Wei",Chen,Wei,W,"Higher Educational Key Laboratory for Nano Biomedical Technology of Fujian Province, Department of Pharmaceutical Analysis, Fujian Medical University, Fuzhou 350004, China.",False,,1
be919878952b,"Egbe, C O",Egbe,C O,CO,"Alcohol, Tobacco and Other Drug Research Unit, South African Medical Research Council, Pretoria; and Department of Public Health, Sefako Makgatho Health Sciences University, Pretoria, South Africa. catherine.egbe@mrc.ac.za.",False,,1
03086ea0e8a8,"London, L",London,L,L,,False,,1
32b6bafe80aa,"Kalideen, S",Kalideen,S,S,,False,,1
01bea1587b12,"Delobelle, P",Delobelle,P,P,,False,,1
f6a40ede1a1b,"Datay, I",Datay,I,I,,False,,1
6c0c2890b509,"Cheney, Marshall K",Cheney,Marshall K,MK,"Department of Health and Exercise Science, University of Oklahoma, Norman, Oklahoma. Electronic address: marshall@ou.edu.",False,,1
4660710b18ca,"Dobbs, Page D",Dobbs,Page D,PD,"Department of Health and Exercise Science, University of Oklahoma, Norman, Oklahoma.; College of Education and Health Professions University of Arkansas Fayetteville, AR United States.",False,,2
43932b834a44,"Dunlap, Christopher",Dunlap,Christopher,C,"Department of Health and Exercise Science, University of Oklahoma, Norman, Oklahoma.",False,,1
0437415287e4,"Lu, Yu",Lu,Yu,Y,"Department of Health and Exercise Science, University of Oklahoma, Norman, Oklahoma.",False,,1
4968221574ac,"Oehlers, Julia",Oehlers,Julia,J,"Department of Health and Exercise Science, University of Oklahoma, Norman, Oklahoma.",False,,1
2c698d2efcb5,"Hodges, Elise",Hodges,Elise,E,"Department of Health and Exercise Science, University of Oklahoma, Norman, Oklahoma.",False,,1
7eea7b60df1f,"Dobbie, Fiona",Dobbie,Fiona,F,"Usher Institute and SPECTRUM Consortium, College of Medicine and Veterinary Medicine, University of Edinburgh, UK.",False,,1
cd3f1d0abda1,"Uny, Isabelle",Uny,Isabelle,I,"Institute for Social Marketing, University of Stirling, UK.",False,,1
5b25bd0f15e5,"Strong, David R",Strong,David R,DR,"Cancer Prevention & Control Program, Moores Cancer Center University of California, San Diego, United States; Department of Family Medicine and Public Health, University of California, San Diego, United States. Electronic address: dstrong@ucsd.edu.; Cancer Prevention and Control Program, Moores Cancer Center University of California, San Diego, CA, USA.; Department of Family Medicine and Public Health, University of California, San Diego, CA, USA.",False,,3
9afafac481f8,"Leas, Eric",Leas,Eric,E,"Cancer Prevention & Control Program, Moores Cancer Center University of California, San Diego, United States; Department of Family Medicine and Public Health, University of California, San Diego, United States.",False,,1
619d2d0cbac8,"Noble, Madison",Noble,Madison,M,"Cancer Prevention & Control Program, Moores Cancer Center University of California, San Diego, United States; Department of Family Medicine and Public Health, University of California, San Diego, United States.",False,,1
615ad4f7308f,"Frissell, Kevin C",Frissell,Kevin C,KC,"Westat, Rockville, MD, United States.",False,,1
a456028106cf,"Glasser, Allison",Glasser,Allison,A,"College of Global Public Health, New York University, United States.",False,,1
2e7e2db33625,"Katz, Lauren",Katz,Lauren,L,"College of Global Public Health, New York University, United States.",False,,1
bbfe179dad9e,"Taylor, Kristie",Taylor,Kristie,K,"Westat, Rockville, MD, United States.; Westat, Rockville, MD, USA.; Behavioral Health and Health Policy Practice, Westat, Rockville, MD, USA.",False,,4
1ced0d8c72ba,"Lambert, Elizabeth",Lambert,Elizabeth,E,"National Institute on Drug Abuse (NIDA/NIH), Bethesda, MD, United States(1).",False,,1
524ad976811b,"Hull, Lynn C",Hull,Lynn C,LC,"Center for Tobacco Products, FDA, Silver Spring, MD, United States.; Center for Tobacco Products, FDA, Silver Spring, MD, USA.",False,,2
730d01ba9190,"Arslan, Hatice Nilden",Arslan,Hatice Nilden,HN,"Department of Public Health, Faculty of Medicine, Ondokuz Mayis University, Samsun, Turkey. hnzaaa@gmail.com.",False,,1
921d88533df2,"Oruc, Muhammet Ali",Oruc,Muhammet Ali,MA,"Provincial Health Directorate, Samsun, Turkey.",False,,1
3d1c0eb99e90,"Terzi, Ozlem",Terzi,Ozlem,O,"Department of Public Health, Faculty of Medicine, Ondokuz Mayis University, Samsun, Turkey.",False,,1
48a4d483bb54,"Bilir, Nazmi",Bilir,Nazmi,N,", Ankara, Turkey.",False,,1
2911f4ac3ca4,"Anholt, Claudia",Anholt,Claudia,C,"Norwich Medical School, University of East Anglia, Norwich, UK.",False,,1
80df188c260d,"Gentry, Sarah",Gentry,Sarah,S,"Norwich Medical School, University of East Anglia, Norwich, UK.",False,,1
eefb61686bde,"Kong, Jaehyung",Kong,Jaehyung,J,"National Tobacco Control Centre, Korea Health Promotion Institute, Seoul, Republic of Korea.",False,,1
bdb020653c72,"Chu, Sodam",Chu,Sodam,S,"National Tobacco Control Centre, Korea Health Promotion Institute, Seoul, Republic of Korea.",False,,1
525acffe3b82,"Park, Kyunga",Park,Kyunga,K,"National Tobacco Control Centre, Korea Health Promotion Institute, Seoul, Republic of Korea.",False,,1
2a882d4b920c,"Wolf, Carl E",Wolf,Carl E,CE,"Department of Pathology, Health Systems, Virginia Commonwealth University, Richmond, VA.",False,,1
9694bbb4febf,"Poklis, Justin L",Poklis,Justin L,JL,"Department of Pharmacology and Toxicology, Virginia Commonwealth University, Richmond, VA.",False,,1
8e26e1c99c00,"Nanco, Carrol R",Nanco,Carrol R,CR,"Department of Pharmacology and Toxicology, Virginia Commonwealth University, Richmond, VA.",False,,1
43d735eed432,"Cao, Wenhao",Cao,Wenhao,W,"Wenhao Cao, Master of Science Student, Division of Biostatistics, School of Public Health, University of Minnesota, Minneapolis, MN. Stephen S. Hecht, Professor, Masonic Cancer Center, University of Minnesota, Minneapolis, MN. Sharon E. Murphy, Professor, Masonic Cancer Center, University of Minnesota, Minneapolis, MN. Haitao Chu, Professor, Division of Biostatistics, School of Public Health, University of Minnesota, Minneapolis, MN. Neal L. Benowitz, Professor, University of California, Department of Medicine, San Francisco, CA. Eric C. Donny, Professor, Wake Forest School of Medicine, Department of Physiology and Pharmacology, Winston-Salem, NC. Dorothy K. Hatsukami, Professor, Masonic Cancer Center and Department of Psychiatry, University of Minnesota, Minneapolis, MN. Xianghua Luo, Associate Professor, Division of Biostatistics School of Public Health and Masonic Cancer Center, University of Minnesota, Minneapolis, MN.",False,,1
