author_id,name,is_industry,paper_count,pct_positive,degree,weighted_degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality
da613caf5bd6,"Brennan, Emily",False,2,50.0,3,3,0.001818,0.000755,0.189544,0.0
a53470298c8a,"Brose, Leonie",False,2,0.0,11,11,0.006667,0.000753,0.23663,0.001294
a57028a67550,"Hitchman, Sara C",False,12,8.3,43,121,0.026061,0.000745,0.283086,0.113497
95ee598a1945,"Nishita, Denise",False,4,25.0,80,104,0.048485,0.000742,0.279039,0.000816
1bb134078d0a,"Baezconde-Garbanati, Lourdes",False,4,0.0,13,18,0.007879,0.000738,0.25574,0.000175
73f4727cb7e4,"Salloum, Ramzi G",False,2,0.0,5,5,0.00303,0.000733,0.234341,3.8e-05
ec2749f51044,"Caponnetto, Pasquale",False,4,25.0,15,24,0.009091,0.000731,0.227611,7.2e-05
2e83970e50d6,"Velicer, Clayton",False,2,0.0,3,3,0.001818,0.000729,0.219328,2.9e-05
55460cafb06d,"White, Martha",False,3,33.3,38,53,0.02303,0.000729,0.286496,0.027972
68835a5879f4,"Denlinger-Apte, Rachel L",False,4,50.0,24,33,0.014545,0.000722,0.273096,0.002258
d82ad4c6a79e,"Cox, Lisa Sanderson",False,7,57.1,21,45,0.012727,0.000716,0.274069,0.001025
d0fce2d3eaa5,"Borland, R",False,2,0.0,7,7,0.004242,0.000715,0.163441,1e-06
d78299e5a0b9,"Li, Dongmei",False,5,20.0,10,19,0.006061,0.000711,0.247559,9.4e-05
3db0602cefdb,"Green, Victoria R",False,2,50.0,24,28,0.014545,0.00071,0.270386,0.013475
6b6c784d4f08,"Rudy, Alyssa K",False,2,50.0,9,10,0.005455,0.000706,0.229609,2e-05
53a1f8206993,"Silveira, Marushka L",False,12,33.3,72,183,0.043636,0.000703,0.297105,0.090599
5d7dc4741dc6,"Young-Wolff, Kelly C",False,4,25.0,7,13,0.004242,0.000701,0.220698,1.9e-05
34ac20260986,"Tessier, Katelyn M",False,2,0.0,19,21,0.011515,0.000701,0.272356,0.001098
5db8d41cd7f8,"Boynton, Marcella H",False,2,0.0,11,13,0.006667,0.000699,0.223412,3.7e-05
10ed68061a4b,"O'Connell, Grant",True,2,0.0,4,4,0.002424,0.000698,0.177867,0.0
bb961f3eeb6b,"Sakuma, Kari-Lyn K",False,2,0.0,11,14,0.006667,0.000696,0.252677,0.000279
535a34401e81,"Pokhrel, Pallav",False,2,0.0,11,14,0.006667,0.000696,0.252677,0.000279
77e0f3a7be7f,"Moran, Meghan",False,3,33.3,11,12,0.006667,0.000693,0.260841,0.0013
137ec35d239b,"Morgan, Walter T",False,4,0.0,6,11,0.003636,0.00069,0.174707,0.0
c033e800f848,"Jordt, Sven E",False,8,0.0,12,26,0.007273,0.000683,0.24148,0.000281
302336b7c473,"Willett, Jeffrey",False,2,0.0,7,7,0.004242,0.000675,0.234131,1.2e-05
6cb35f754d4e,"Sun, Tianze",False,3,66.7,10,11,0.006061,0.000672,0.230378,0.000293
46499489ea41,"Lesage, Mark G",False,2,0.0,9,9,0.005455,0.00067,0.264213,0.00048
be8e2e6ec98f,"Elias, Jesse",False,4,25.0,4,8,0.002424,0.000667,0.226468,9.8e-05
8003e7d62928,"Dempsey, Delia A",False,9,22.2,14,41,0.008485,0.000667,0.263521,0.002116
a68e95a76492,"Cruz, Tess Boley",False,6,0.0,15,27,0.009091,0.000662,0.253215,0.000247
8577d26610cf,"Ibrahim, Maryam",False,5,0.0,14,26,0.008485,0.000662,0.250403,0.000175
f5905d8eff6c,"Sheeran, Paschal",False,3,0.0,11,13,0.006667,0.000661,0.221108,3.4e-05
756ff30e952f,"Crosbie, Eric",False,5,0.0,7,17,0.004242,0.000652,0.186225,0.0
cb170ecde929,"Cheeseman, Hazel",False,2,0.0,11,11,0.006667,0.000651,0.23663,0.001292
025acee914f9,"Afolalu, Esther F",True,2,0.0,2,2,0.001212,0.000649,0.154065,0.0
ba3cc0311305,"Ward, Kenneth D",False,5,20.0,13,21,0.007879,0.000646,0.25594,7.1e-05
697d838dea0f,"Chaloupka, Frank",False,2,50.0,4,4,0.002424,0.000637,0.229207,0.000539
147f93f140bd,"Oh, Hayoung",False,3,66.7,13,17,0.007879,0.000637,0.264909,0.005914
879b348c33ee,"Ayo-Yusuf, Olalekan",False,4,50.0,8,9,0.004848,0.000636,0.244459,0.000259
fdbb47329b66,"Reid, Jessica L",False,12,16.7,34,84,0.020606,0.000635,0.280355,0.069624
6485f0c33601,"Cho, Ara",False,2,0.0,9,10,0.005455,0.000633,0.249591,0.00256
9fc952b2c319,"Burkhalter, Robin",False,3,0.0,13,18,0.007879,0.00063,0.25735,0.013285
0f7304175ed4,"Jarvis, M",False,3,33.3,10,14,0.006061,0.000629,0.163748,0.0
4f47a6584fe1,"Joyce, Andrew R",False,2,50.0,4,4,0.002424,0.000626,0.144802,0.0
cb7572b1d59b,"Robertson, Lindsay",False,2,50.0,4,4,0.002424,0.000619,0.185039,7e-06
99b1b9174b09,"Fallah, Sacha",False,2,0.0,10,15,0.006061,0.000618,0.228048,3.4e-05
6741cda40d77,"Conway, Kevin P",False,6,16.7,51,100,0.030909,0.000612,0.287314,0.0495
83ec5760a431,"Schnoll, Robert A",False,6,66.7,20,42,0.012121,0.00061,0.274702,0.001007
530fa40fb7ea,"Fielding-Singh, Priya",False,2,50.0,4,5,0.002424,0.000608,0.210639,8e-06
6bc1c47c5a6f,"Kaufman, Annette R",False,3,0.0,19,19,0.011515,0.0006,0.269106,0.007807
f6604b936813,"Kaai, Susan C",False,3,66.7,13,16,0.007879,0.000598,0.258674,0.014819
cad18edd7f45,"Zandberg, Izabella",False,2,100.0,19,21,0.011515,0.000595,0.276912,0.013802
211128149186,"Benner, Christian",False,2,100.0,17,20,0.010303,0.000594,0.241257,0.000178
4cbd457476c0,"Kong, Grace",False,5,20.0,12,15,0.007273,0.000592,0.257553,0.000347
8c1e99d75523,"Fanshawe, Thomas R",False,3,66.7,16,25,0.009697,0.000586,0.236374,0.000218
6c6cca28aa8c,"Dziura, James D",False,2,100.0,10,11,0.006061,0.000582,0.228926,0.000134
8225e7401b6f,"Sherwood, Neil",False,3,0.0,8,8,0.004848,0.00058,0.149316,0.0
bbfe179dad9e,"Taylor, Kristie",False,4,25.0,32,47,0.019394,0.000575,0.275222,0.025757
4cc140d37681,"Matthes, Britta K",False,2,0.0,5,6,0.00303,0.000569,0.176737,0.0
57cc5cdf05f9,"Roberson, Avery",False,4,25.0,20,37,0.012121,0.000568,0.253903,0.013952
d685a70272bb,"Pauwels, Charlotte G G M",False,3,0.0,7,11,0.004242,0.000567,0.192134,1e-05
84c8a0915d57,"Lam, Cho Y",False,3,66.7,9,16,0.005455,0.000557,0.229046,4.4e-05
3c5fe949e01e,"Xu, Heng",False,3,0.0,42,74,0.025455,0.000554,0.204865,3e-05
348a8b9b21c3,"Loukas, Alexandra",False,2,0.0,2,2,0.001212,0.00054,0.190733,3e-06
a3c2e32f8878,"Glover, Marewa",False,3,33.3,3,6,0.001818,0.000539,0.182229,0.0
4acdbbb994b9,"Fraser, Trish",False,3,33.3,3,6,0.001818,0.000539,0.182229,0.0
9f4e190f5b00,"Willemsen, Marc C",False,2,0.0,8,8,0.004848,0.000531,0.23548,0.001215
9fbe5b8657c1,"Hiscock, Rosemary",False,3,0.0,6,8,0.003636,0.000531,0.189133,1e-06
62dce2f44ee6,"Weaver, Scott R",False,5,20.0,9,17,0.005455,0.000519,0.239315,0.000638
ed690d29f7fd,"Keller-Hamilton, Brittney L",False,3,0.0,15,19,0.009091,0.000518,0.24099,0.000101
b45ca25356e8,"Sanford, Brandon T",False,6,66.7,14,36,0.008485,0.000514,0.246347,0.002741
4440838f1a19,"Zhu, Andy Z X",False,2,50.0,15,18,0.009091,0.000513,0.269883,0.000481
aaea12e6bef1,"Chen, Peter",False,2,50.0,6,6,0.003636,0.000505,0.175598,0.0
1f02c6c405a7,"El Hage, Rachel",False,3,0.0,14,20,0.008485,0.000502,0.252044,0.000189
56af3e34d382,"Snell, L Morgan",False,3,33.3,7,9,0.004242,0.000501,0.24224,5.2e-05
f4c159f1399a,"Hall, Wayne",False,6,16.7,8,10,0.004848,0.000495,0.245976,0.001725
d67b319fdd7e,"Lopez, Alexa A",False,3,0.0,13,17,0.007879,0.000491,0.23879,2.9e-05
4f8455fc0f39,"Beard, Trista A",False,4,0.0,8,15,0.004848,0.00049,0.246486,0.000211
e222cea41697,"Zhu, Sufen",False,2,100.0,15,19,0.009091,0.000488,0.229408,0.000167
c6dff71e918b,"McKeganey, Neil",False,3,33.3,3,6,0.001818,0.000485,0.201767,2e-06
ff22611825a2,"Tworek, Cindy",False,2,0.0,19,19,0.011515,0.000484,0.270386,0.007814
390c70536948,"Nonnemaker, James",False,4,25.0,6,8,0.003636,0.000479,0.17884,0.0
dcd0f3c7720f,"Schillo, Barbara A",False,8,0.0,15,23,0.009091,0.000473,0.225726,0.000106
32b0e4299cba,"Baxter, Sarah",True,2,0.0,4,4,0.002424,0.000471,0.150432,0.0
92dfe4515ccb,"He, Yanyun",False,6,33.3,12,25,0.007273,0.000465,0.261519,0.019422
a5c4139d8e0b,"Tran, Hy",False,4,0.0,13,20,0.007879,0.00046,0.218741,2.6e-05
5a7ea873555c,"Zettler, Patricia J",False,3,0.0,9,10,0.005455,0.000458,0.232549,8.5e-05
da4c09b73a22,"Tindle, Hilary A",False,3,33.3,4,5,0.002424,0.000456,0.230622,4.4e-05
dabf4a97ee8c,"Manson, Andrew",True,2,0.0,9,10,0.005455,0.000455,0.17736,0.0
8c0574b8bd0d,"Schaller, Jean-Pierre",True,3,33.3,8,10,0.004848,0.000447,0.176642,0.0
803a6847a56c,"Asfar, Taghrid",False,4,25.0,17,27,0.010303,0.000446,0.254744,0.0001
c4d84fa57147,"Barnes, Andrew",False,2,0.0,12,12,0.007273,0.000441,0.221445,1.7e-05
52b5918dd0af,"Prokhorov, Alexander V",False,2,0.0,7,7,0.004242,0.00044,0.238921,5.9e-05
db04a99ff32f,"Blanco, Carlos",False,4,50.0,40,66,0.024242,0.000436,0.289797,0.035395
bc805dc00d3e,"Durkin, Sarah J",False,2,50.0,4,4,0.002424,0.000434,0.168343,0.0
c8236ef79827,"Ouimet, Janine",False,8,37.5,40,104,0.024242,0.000428,0.279397,0.092211
950071d48b38,"Talbot, Eugene M",False,4,0.0,14,18,0.008485,0.000428,0.245376,0.000882
d7fd96be9c6d,"Li, Grace",False,2,0.0,18,23,0.010909,0.000427,0.259908,0.020878
91619c28e076,"Fairman, Robert T",False,3,33.3,14,23,0.008485,0.000423,0.266203,0.018063
ed2f1bb7556a,"Kim, Yoonsang",False,5,0.0,10,13,0.006061,0.000417,0.204512,1.1e-05
4d8537d99e8d,"Oliveira da Silva, Andre Luiz",False,2,0.0,3,3,0.001818,0.000414,0.2103,2e-06
0255dcacdc0e,"Borek, Nicolette",False,7,28.6,57,136,0.034545,0.000407,0.290505,0.064228
da23a73bca1e,"Doolittle, David J",False,2,0.0,3,3,0.001818,0.000403,0.146868,0.0
c929c84b2906,"Persoskie, Alexander",False,2,50.0,24,26,0.014545,0.000402,0.26199,0.014787
f393eb1d386c,"Martin, Nadia",False,3,33.3,26,52,0.015758,0.000402,0.272413,0.047552
c23545d97da7,"Rynard, Vicki L",False,5,0.0,18,31,0.010909,0.000401,0.273096,0.021837
106328f51254,"Hendlin, Yogi H",False,3,0.0,6,8,0.003636,0.0004,0.229771,6.2e-05
bb40e2412cbe,"Sawdey, Michael D",False,2,50.0,22,26,0.013333,0.000399,0.282109,0.017591
a8a27aa74e2f,"Blumenstein, Brent",False,2,50.0,8,12,0.004848,0.000392,0.25796,0.000298
d67e5508793c,"Pearson, Jennifer L",False,5,20.0,37,70,0.022424,0.000392,0.277971,0.034906
14d176e7aef0,"Reynolds, Matthew J",False,2,0.0,6,7,0.003636,0.00039,0.22522,0.00015
784734a5461c,"Alalwan, Mahmood A",False,2,0.0,12,13,0.007273,0.00039,0.247512,0.000342
d4683a776f2c,"Yuan, Zhe",False,5,20.0,16,29,0.009697,0.000386,0.262569,0.014191
7d00398d26a8,"Li, Yameng",False,5,20.0,16,29,0.009697,0.000386,0.262569,0.014191
2aa9b827e9be,"Britton, John",False,5,20.0,5,5,0.00303,0.000385,0.235607,0.001056
33648ac1e889,"Hashizume, Tsuneo",True,2,0.0,17,17,0.010303,0.000381,0.214931,7e-06
77bca3da2314,"Ballantyne, Mark",False,2,0.0,17,17,0.010303,0.000381,0.214931,7e-06
3a8a415926de,"Gibson, Laura A",False,2,0.0,13,14,0.007879,0.000379,0.263468,0.000179
31f661482bf4,"Hornik, Robert C",False,2,0.0,13,14,0.007879,0.000379,0.263468,0.000179
0dbbd9516218,"Hair, Elizabeth",False,2,0.0,8,8,0.004848,0.000377,0.236118,0.0003
27d4391fb80f,"Compton, Wilson M",False,10,20.0,67,174,0.040606,0.000372,0.292258,0.079132
4a0ebb10b96d,"Niaura, Raymond S",False,7,57.1,50,116,0.030303,0.000372,0.292978,0.062406
66c63fc16442,"West, Robert",False,6,50.0,14,25,0.008485,0.000371,0.261205,0.000496
908dd6098b93,"Schwartz, Robert",False,2,0.0,5,6,0.00303,0.000369,0.233088,2.1e-05
adab8d0cc47a,"Grana, Rachel A",False,3,66.7,5,6,0.00303,0.000366,0.238095,5.9e-05
e25a2cb2a673,"Borowiecki, Mateusz",False,5,0.0,12,17,0.007273,0.000365,0.214192,3.5e-05
fc1da4ca0e53,"Gardner, Lisa D",False,3,66.7,37,50,0.022424,0.000362,0.286371,0.027366
12e2b0693454,"Calma, Tom",False,2,0.0,4,5,0.002424,0.00036,0.19813,1.1e-05
e1bfdb76dbb8,"Heitjan, Daniel F",False,3,66.7,15,20,0.009091,0.000359,0.266203,0.000557
a06de4bbac60,"Dempsey, D A",False,2,0.0,3,6,0.001818,0.000359,0.1385,0.0
fc38f520c6f8,"Jacob, P",False,2,0.0,3,6,0.001818,0.000359,0.1385,0.0
ce581ad9b365,"Ollila, Hanna",False,4,0.0,7,11,0.004242,0.000358,0.196227,0.0
bc9cfa0f10c3,"Ashley, David",False,2,50.0,12,12,0.007273,0.000353,0.258725,0.00886
5f6eb587a195,"Green, Victoria",False,2,0.0,24,27,0.014545,0.00035,0.264694,0.013001
afac4977bde6,"Campbell, Preston",False,2,0.0,3,3,0.001818,0.000348,0.144339,0.0
d5e5d39f06e7,"Teddy, Lani",False,2,0.0,9,12,0.005455,0.000347,0.205283,1.4e-05
45e028b7a0e9,"Ghosh, David",True,3,0.0,12,14,0.007273,0.000347,0.177048,0.0
5eb2f8b73371,"Cassidy, Rachel N",False,2,50.0,8,9,0.004848,0.000346,0.263044,0.000469
9c03de0fcfc0,"Glasser, Allison M",False,4,0.0,36,63,0.021818,0.000345,0.280656,0.030679
a21af0b80325,"Baker, Nathaniel L",False,7,42.9,14,40,0.008485,0.000344,0.245146,0.002514
38624b411d24,"Marian, Catalin",False,2,0.0,11,14,0.006667,0.000342,0.285184,0.004745
6eefc93238e2,"Craig, Lorraine V",False,2,100.0,19,25,0.011515,0.000339,0.262938,0.023077
cb525e3555ef,"Larsson, Henrik",False,2,0.0,3,3,0.001818,0.000338,0.211081,6.4e-05
1d46906638bd,"Gautam, Prem",False,3,0.0,14,19,0.008485,0.000334,0.261049,0.000445
aa0004c40513,"Gades, Mari S",False,2,50.0,6,6,0.003636,0.000332,0.258367,0.00156
259f54fcb428,"Rubinstein, Mark L",False,3,0.0,5,8,0.00303,0.000332,0.258674,0.000148
df4abefec6f5,"Grana, Rachel",False,4,0.0,5,7,0.00303,0.000329,0.228766,3.3e-05
b0d497a4d7e2,"Pennings, Jeroen L A",False,4,0.0,7,13,0.004242,0.000328,0.192134,1.5e-05
14b8d0cc6544,"Jebai, Rime",False,3,33.3,17,25,0.010303,0.000327,0.254744,9.3e-05
214b4f36cfa7,"Han, Eileen",False,2,0.0,6,6,0.003636,0.000317,0.227414,4.5e-05
4f56f52cd692,"Lawrence, David",False,4,75.0,11,17,0.006667,0.000317,0.259598,0.000442
901efe8cedb3,"Jordt, Sven Eric",False,3,0.0,8,10,0.004848,0.000314,0.248831,5.4e-05
97a1fdf85699,"Crespi, Elizabeth",False,7,0.0,14,32,0.008485,0.000314,0.241971,5.3e-05
30d45512ebe4,"Luo, Wentai",False,4,0.0,11,17,0.006667,0.000309,0.218595,1.3e-05
ec1f140f5d88,"MacMonegle, Anna",False,2,0.0,4,5,0.002424,0.000301,0.173272,0.0
23c6b143424b,"Kirby, Carrie A",False,2,0.0,9,13,0.005455,0.000296,0.197412,4e-06
18b5c231bff1,"Anderson, Christopher M",False,3,33.3,10,16,0.006061,0.000296,0.197442,5e-06
5e3ee4ba2224,"Schleicher, Nina C",False,6,16.7,10,22,0.006061,0.00029,0.223412,1.7e-05
70fd9b254854,"Hudson, Shawna V",False,3,0.0,9,13,0.005455,0.000287,0.232301,0.001145
5ee33b4be39a,"Toll, Benjamin",False,4,50.0,12,22,0.007273,0.000287,0.225453,0.000254
8089f9145b7b,"Burns, D M",False,2,0.0,11,11,0.006667,0.000287,0.163994,0.0
d27e9493884c,"Tomar, Scott L",False,3,33.3,3,4,0.001818,0.000286,0.243005,0.000285
11efa6fdf2f2,"Evans, W Douglas",False,2,0.0,8,8,0.004848,0.000285,0.214262,3e-06
7224223a3936,"Mahoney, Martin C",False,5,20.0,30,47,0.018182,0.000282,0.290441,0.022176
c616b9296535,"Begh, Rachna",False,3,33.3,16,25,0.009697,0.000278,0.234551,0.000247
2ac5d9f48c0e,"Donaldson, Scott I",False,5,0.0,10,21,0.006061,0.000275,0.246672,0.000229
0d8d38e3a342,"Moore, Martha M",False,2,0.0,18,27,0.010909,0.000269,0.214966,7e-06
e1ea819bf525,"Thorne, David",True,2,0.0,18,27,0.010909,0.000269,0.214966,7e-06
84cad7b1dfa4,"Stankowski, Leon F",False,2,0.0,18,27,0.010909,0.000269,0.214966,7e-06
1146ca5db19c,"Caputi, Theodore L",False,2,0.0,3,3,0.001818,0.000269,0.223909,5.5e-05
4a7d2d6257fa,"Miller-Holt, Jacqueline",False,2,0.0,18,27,0.010909,0.000269,0.214966,7e-06
5260e824c18c,"Gillman, Gene",True,2,0.0,18,27,0.010909,0.000269,0.214966,7e-06
1422611f39c0,"Livingstone-Banks, Jonathan",False,7,57.1,23,54,0.013939,0.000268,0.26577,0.002541
0ffa77a74090,"Lindson, Nicola",False,7,57.1,23,54,0.013939,0.000268,0.26577,0.002541
c2b6bb3e35a5,"Knight, Jo",False,2,100.0,9,15,0.005455,0.000268,0.263734,0.000307
22f2f1a0acc3,"Nollen, Nikki L",False,2,100.0,9,15,0.005455,0.000268,0.263734,0.000307
b217c8938773,"Talih, Soha",False,20,5.0,23,121,0.013939,0.000266,0.253215,0.00034
33d5944780b9,"Wahlquist, Amy E",False,5,40.0,11,22,0.006667,0.000265,0.26278,0.008236
8e8a00099c63,"Hammad, Hoda T",False,2,0.0,26,34,0.015758,0.000264,0.274529,0.017512
e2945ca2d86f,"Cox, Sharon",False,11,9.1,8,33,0.004848,0.000263,0.218085,0.000739
b7dd92f4c330,"Johnson, Trent O",False,5,20.0,11,21,0.006667,0.000262,0.241168,3.2e-05
15cab3f5f7e6,"Vandrey, Ryan",False,4,0.0,26,48,0.015758,0.000262,0.274586,0.00208
2984ca83d02c,"Porter, Lauren",False,2,50.0,5,6,0.00303,0.000261,0.190261,0.0
c91be483924e,"Zimmerman, Julie B",False,4,0.0,12,19,0.007273,0.000259,0.241703,0.000285
5b25bd0f15e5,"Strong, David R",False,3,0.0,26,42,0.015758,0.000253,0.275454,0.02217
dfa2cc9edad5,"Kornfield, Rachel",False,2,0.0,7,7,0.004242,0.000252,0.207201,8e-06
8d0beec1ca8f,"Ayo-Yusuf, Olalekan A",False,8,12.5,5,10,0.00303,0.000251,0.231602,0.000104
114f6c5a7ab4,"King, Bill",False,6,0.0,18,27,0.010909,0.000248,0.263309,0.022223
440db9abaaf3,"Etter, Jean-François",False,7,42.9,6,7,0.003636,0.000248,0.241837,2.7e-05
7aa12d11d552,"Patanavanich, Roengrudee",False,5,20.0,5,6,0.00303,0.000245,0.232632,3.7e-05
550da2d999f0,"McWhirter, Kevin J",False,3,0.0,10,15,0.006061,0.000244,0.218559,1.2e-05
0ecae458ffce,"Feehan, Michael",False,2,50.0,2,2,0.001212,0.000241,0.131469,0.0
faf3f956f83f,"Fix, Brian Vincent",False,3,0.0,18,27,0.010909,0.000236,0.268168,0.020595
5751e0f5e34e,"Stein, Jeffrey S",False,4,25.0,19,32,0.011515,0.000236,0.278504,0.018057
65964bd2a78f,"Warner, Kenneth E",False,4,25.0,9,12,0.005455,0.000225,0.264587,0.005055
8d3078353db8,"Havermans, Anne",False,3,0.0,5,7,0.00303,0.000224,0.190788,1e-05
b5f3f019cc77,"Hitchman, Sara",False,4,25.0,26,46,0.015758,0.00022,0.278326,0.043895
46a111f15a51,"Scheffels, Janne",False,2,0.0,3,3,0.001818,0.00022,0.186676,0.0
6fb7860c9373,"Leventhal, Adam",False,2,0.0,6,6,0.003636,0.000215,0.24148,2.2e-05
e2f030bf1204,"Churchill, Victoria",False,2,0.0,6,9,0.003636,0.000214,0.23914,0.000242
eed465d6d884,"Schroth, Kevin R J",False,3,0.0,7,10,0.004242,0.000212,0.234383,0.000957
013ff68e802f,"Guy, Mignonne C",False,5,20.0,17,27,0.010303,0.000212,0.25554,0.000441
50dd1650381b,"Pope, Derek A",False,2,50.0,13,18,0.007879,0.000211,0.264802,0.014669
fa946a639ebd,"Gubner, Noah R",False,2,50.0,10,11,0.006061,0.00021,0.260581,0.000395
3d8b2ca389e0,"Fucito, Lisa M",False,6,33.3,16,37,0.009697,0.000207,0.236973,0.001388
66e9e93aa4f4,"Pinney, J",False,2,0.0,8,9,0.004848,0.000206,0.163748,1e-06
235568f49896,"Le, Chap T",False,2,0.0,19,24,0.011515,0.000206,0.270162,0.00114
537c4d27e06f,"Novalen, Maria",False,2,0.0,11,14,0.006667,0.000204,0.266257,0.000496
2647b38208fa,"Briggs, Jodie",False,3,0.0,7,9,0.004242,0.000204,0.209023,3e-06
5654a7c63d5b,"Ranney, Leah M",False,2,0.0,5,6,0.00303,0.000204,0.2103,2.3e-05
f2c9f9113e97,"Kierstead, Elexis C",False,4,0.0,12,17,0.007273,0.000202,0.214684,2.7e-05
18f41ea06663,"Ozga, Jenny E",False,2,0.0,9,11,0.005455,0.000201,0.254546,0.001257
db0cad628abc,"Peyton, David H",False,2,0.0,5,5,0.00303,0.0002,0.244003,0.000379
214b313c6ccd,"Oliver, Jason A",False,2,0.0,3,4,0.001818,0.0002,0.216568,1.4e-05
aa9c81146fc6,"Liu, Jessica",False,6,0.0,8,15,0.004848,0.000199,0.237878,0.000318
a0344cd1c831,"Boomsma, Dorret I",False,2,0.0,71,71,0.04303,0.000198,0.231274,7.9e-05
e37d76d33204,"Hastings, Gerard",False,3,0.0,6,6,0.003636,0.000198,0.25579,0.006494
9e47e50d865f,"Schork, Nicholas J",False,2,0.0,70,70,0.042424,0.000198,0.231233,7.9e-05
0e41780b0849,"Agaku, Israel",False,3,66.7,3,4,0.001818,0.000195,0.202768,3e-06
2d413d7d867a,"al'Absi, Mustafa",False,3,0.0,25,40,0.015152,0.000194,0.274471,0.001557
80bbbc59e512,"van Schalkwyk, May C I",False,2,50.0,3,3,0.001818,0.000193,0.17132,0.0
1b37f6e72a7b,"Halenar, Michael J",False,3,0.0,31,47,0.018788,0.000192,0.281199,0.021487
02cab42e4596,"Tattan-Birch, Harry",False,16,18.8,15,63,0.009091,0.000191,0.253706,0.00323
b939fcd9e48a,"Neale, Michael C",False,2,0.0,67,67,0.040606,0.00019,0.240902,0.000105
b0e6dcce4196,"Silinski, Peter",False,4,0.0,7,15,0.004242,0.000189,0.221821,4.4e-05
1ccc68a3df49,"Ferketich, Amy K",False,4,0.0,9,11,0.005455,0.000188,0.232466,3.2e-05
018e91d9e9ca,"Binns, Steven",False,2,0.0,7,8,0.004242,0.000188,0.223183,8.9e-05
3a91de370316,"Coats, Ellen M",False,2,0.0,5,8,0.00303,0.000188,0.194795,0.0
8af2c8e5cb53,"June, Kristie M",False,2,50.0,7,8,0.004242,0.000185,0.256694,0.007149
02b3b66dc2b7,"Rath, Jessica",False,2,0.0,5,6,0.00303,0.000184,0.215711,1.8e-05
3c2d7ef9b9e3,"White, Victoria",False,2,0.0,5,5,0.00303,0.000184,0.211559,0.000534
df5a3db886fa,"Novotny, Thomas E",False,2,0.0,2,2,0.001212,0.000184,0.171905,0.0
33d53de5d125,"Borgerding, M F",False,5,0.0,20,32,0.012121,0.000184,0.015085,0.0
1ead0b5024e5,"Johnson, Sarah E",False,2,0.0,23,31,0.013939,0.000183,0.264909,0.011116
28b0f4ed9c9d,"Rostron, Brian",False,2,0.0,23,31,0.013939,0.000183,0.264909,0.011116
66021b9ef80d,"Osibogun, Olatokunbo",False,3,0.0,10,13,0.006061,0.000181,0.241971,2.8e-05
cad25ad66351,"Sánchez-Romero, Luz María",False,2,0.0,9,10,0.005455,0.00018,0.24296,0.002661
5a50e2f91ed2,"Rezk-Hanna, Mary",False,4,0.0,11,18,0.006667,0.00018,0.260373,0.000596
c7483f78a3bf,"Rice, Myra",False,2,50.0,6,9,0.003636,0.00018,0.260477,0.00017
898c4a78b0e0,"Tang, Victor M",False,2,100.0,8,11,0.004848,0.000179,0.226468,4.1e-05
a5c051082dd4,"Coleman, Blair",False,4,25.0,47,92,0.028485,0.000177,0.28801,0.045904
c3990b48539e,"Sanchez-Romero, Luz Maria",False,2,0.0,8,9,0.004848,0.000177,0.256291,0.005803
dc732c565baa,"Walele, Tanvir",True,2,0.0,3,3,0.001818,0.000175,0.175151,0.0
d8f76be4f521,"Yang, Bao-Zhu",False,2,0.0,66,68,0.04,0.000174,0.240857,0.000107
73ad95e23543,"Beard, Emma",False,8,50.0,14,34,0.008485,0.000174,0.2225,0.000501
9514be5a09ee,"Rivard, Cheryl",False,3,0.0,21,30,0.012727,0.000173,0.272583,0.026982
706a4fc7d576,"Higgins, Stephen T",False,2,50.0,4,4,0.002424,0.000173,0.23693,0.000293
6fc3f0c4d6ee,"Djordjevic, M",False,2,50.0,8,11,0.004848,0.000172,0.163625,0.0
2f6bac251fce,"Dybing, E",False,2,50.0,8,11,0.004848,0.000172,0.163625,0.0
d9ba2177e80b,"Tavakoli, Ameer D",False,2,0.0,4,5,0.002424,0.00017,0.228128,3.1e-05
dc833fde1c4f,"Collins, Linda M",False,3,33.3,12,26,0.007273,0.000166,0.224447,0.000146
ef50e1663851,"Tanner, Julie-Anne",False,2,50.0,12,15,0.007273,0.000166,0.265932,0.000449
ec9173ffcee0,"Abroms, Lorien",False,3,33.3,12,26,0.007273,0.000166,0.224447,0.000146
bfcf6209edb8,"Weiss, June",False,3,33.3,12,26,0.007273,0.000166,0.224447,0.000146
962f9ef90e25,"Pantalon, Michael V",False,3,33.3,12,26,0.007273,0.000166,0.224447,0.000146
c4654f519f39,"Grau, Lauretta E",False,3,33.3,12,26,0.007273,0.000166,0.224447,0.000146
dc09a0f02cfb,"Tam, Jamie",False,4,25.0,8,17,0.004848,0.00016,0.22773,0.000986
c8ae5dbc8d6a,"Blount, Benjamin C",False,2,0.0,17,23,0.010303,0.000158,0.272925,0.001624
47efe535abdd,"Sved, Alan F",False,3,0.0,7,10,0.004242,0.000155,0.267236,0.000984
c8d5998a817b,"Tran, Hang",False,2,0.0,9,10,0.005455,0.000155,0.236545,4.3e-05
8ad7b41238c0,"Hall, Marissa G",False,13,23.1,18,57,0.010909,0.000153,0.224063,0.000204
ff22c536cdd4,"Severini, Luciana",False,4,0.0,6,17,0.003636,0.000152,0.180993,3e-06
